Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_22_147.012,.,gene,5373,7991,.,+,.,ID=gene-pgaptmp_000136;Name=pgaptmp_000136;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000136,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,5373,7991,.,+,0,ID=cds-pgaptmp_000136;Parent=gene-pgaptmp_000136;Name=extdb:pgaptmp_000136;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325404.1;locus_tag=pgaptmp_000136;product=cation-transporting P-type ATPase;protein_id=extdb:pgaptmp_000136;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,7978,10404,.,+,.,ID=gene-pgaptmp_000137;Name=secA;gbkey=Gene;gene=secA;gene_biotype=protein_coding;locus_tag=pgaptmp_000137,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,7978,10404,.,+,0,ID=cds-pgaptmp_000137;Parent=gene-pgaptmp_000137;Name=extdb:pgaptmp_000137;Ontology_term=GO:0043952,GO:0015450,GO:0016887,GO:0009898;gbkey=CDS;gene=secA;go_component=cytoplasmic side of plasma membrane|0009898||IEA;go_function=protein-transporting ATPase activity|0015450||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein transport by the Sec complex|0043952||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874567.1;locus_tag=pgaptmp_000137;product=preprotein translocase subunit SecA;protein_id=extdb:pgaptmp_000137;transl_table=4,,,,
Contig_22_147.012,.,gene,10379,12352,.,+,.,ID=gene-pgaptmp_000138;Name=uvrB;gbkey=Gene;gene=uvrB;gene_biotype=protein_coding;locus_tag=pgaptmp_000138,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,10379,12352,.,+,0,ID=cds-pgaptmp_000138;Parent=gene-pgaptmp_000138;Name=extdb:pgaptmp_000138;Ontology_term=GO:0006289,GO:0009381,GO:0009380;gbkey=CDS;gene=uvrB;go_component=excinuclease repair complex|0009380||IEA;go_function=excinuclease ABC activity|0009381||IEA;go_process=nucleotide-excision repair|0006289||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874568.1;locus_tag=pgaptmp_000138;product=excinuclease ABC subunit B;protein_id=extdb:pgaptmp_000138;transl_table=4,,,,,,
Contig_22_147.012,.,gene,12355,12762,.,+,.,ID=gene-pgaptmp_000139;Name=pgaptmp_000139;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000139,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,12355,12762,.,+,0,ID=cds-pgaptmp_000139;Parent=gene-pgaptmp_000139;Name=extdb:pgaptmp_000139;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874569.1;locus_tag=pgaptmp_000139;product=DUF5426 family protein;protein_id=extdb:pgaptmp_000139;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,12867,15959,.,+,.,ID=gene-pgaptmp_000140;Name=pgaptmp_000140;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000140,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,12867,15959,.,+,0,ID=cds-pgaptmp_000140;Parent=gene-pgaptmp_000140;Name=extdb:pgaptmp_000140;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830478.1;locus_tag=pgaptmp_000140;product=hypothetical protein;protein_id=extdb:pgaptmp_000140;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,15956,16372,.,-,.,ID=gene-pgaptmp_000141;Name=pgaptmp_000141;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000141,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,15956,16372,.,-,0,ID=cds-pgaptmp_000141;Parent=gene-pgaptmp_000141;Name=extdb:pgaptmp_000141;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874571.1;locus_tag=pgaptmp_000141;product=hypothetical protein;protein_id=extdb:pgaptmp_000141;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,16648,17817,.,+,.,ID=gene-pgaptmp_000142;Name=pgaptmp_000142;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000142,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,16648,17817,.,+,0,ID=cds-pgaptmp_000142;Parent=gene-pgaptmp_000142;Name=extdb:pgaptmp_000142;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874572.1;locus_tag=pgaptmp_000142;product=ABC transporter permease;protein_id=extdb:pgaptmp_000142;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,17810,18940,.,+,.,ID=gene-pgaptmp_000143;Name=pgaptmp_000143;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000143,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,17810,18940,.,+,0,ID=cds-pgaptmp_000143;Parent=gene-pgaptmp_000143;Name=extdb:pgaptmp_000143;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874573.1;locus_tag=pgaptmp_000143;product=ABC transporter permease;protein_id=extdb:pgaptmp_000143;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,18942,20213,.,+,.,ID=gene-pgaptmp_000144;Name=pgaptmp_000144;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000144,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,18942,20213,.,+,0,ID=cds-pgaptmp_000144;Parent=gene-pgaptmp_000144;Name=extdb:pgaptmp_000144;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325407.1;locus_tag=pgaptmp_000144;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000144;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,20176,22731,.,+,.,ID=gene-pgaptmp_000145;Name=pgaptmp_000145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000145,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,20176,22731,.,+,0,ID=cds-pgaptmp_000145;Parent=gene-pgaptmp_000145;Name=extdb:pgaptmp_000145;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874575.1;locus_tag=pgaptmp_000145;product=ATP-binding cassette domain-containing protein;protein_id=extdb:pgaptmp_000145;transl_table=4,,,,,,,,
Contig_22_147.012,.,gene,22787,23200,.,+,.,ID=gene-pgaptmp_000146;Name=rplK;gbkey=Gene;gene=rplK;gene_biotype=protein_coding;locus_tag=pgaptmp_000146,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,22787,23200,.,+,0,ID=cds-pgaptmp_000146;Parent=gene-pgaptmp_000146;Name=extdb:pgaptmp_000146;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rplK;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874576.1;locus_tag=pgaptmp_000146;product=50S ribosomal protein L11;protein_id=extdb:pgaptmp_000146;transl_table=4,,,,
Contig_22_147.012,.,gene,23200,23880,.,+,.,ID=gene-pgaptmp_000147;Name=rplA;gbkey=Gene;gene=rplA;gene_biotype=protein_coding;locus_tag=pgaptmp_000147,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,23200,23880,.,+,0,ID=cds-pgaptmp_000147;Parent=gene-pgaptmp_000147;Name=extdb:pgaptmp_000147;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplA;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874577.1;locus_tag=pgaptmp_000147;product=50S ribosomal protein L1;protein_id=extdb:pgaptmp_000147;transl_table=4,,,,
Contig_22_147.012,.,gene,23880,24446,.,+,.,ID=gene-pgaptmp_000148;Name=pth;gbkey=Gene;gene=pth;gene_biotype=protein_coding;locus_tag=pgaptmp_000148,,,,,,,,
Contig_22_147.012,Protein Homology,CDS,23880,24446,.,+,0,ID=cds-pgaptmp_000148;Parent=gene-pgaptmp_000148;Name=extdb:pgaptmp_000148;Ontology_term=GO:0006412,GO:0004045;gbkey=CDS;gene=pth;go_function=aminoacyl-tRNA hydrolase activity|0004045||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874578.1;locus_tag=pgaptmp_000148;product=aminoacyl-tRNA hydrolase;protein_id=extdb:pgaptmp_000148;transl_table=4,,,,,,,
Contig_22_147.012,.,gene,24439,24710,.,+,.,ID=gene-pgaptmp_000149;Name=pgaptmp_000149;end_range=24710,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000149;partial=true,,,,,,,
Contig_22_147.012,Protein Homology,CDS,24439,24710,.,+,0,ID=cds-pgaptmp_000149;Parent=gene-pgaptmp_000149;Name=extdb:pgaptmp_000149;end_range=24710,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874579.1;locus_tag=pgaptmp_000149;partial=true;product=tRNA(Ile)-lysidine synthetase;protein_id=extdb:pgaptmp_000149;transl_table=4,,,,,,,
Contig_23_326.039,Local,region,1,858,.,+,.,ID=Contig_23_326.039:1..858;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6009,,,,,,,,
Contig_23_326.039,.,gene,1,371,.,-,.,ID=gene-pgaptmp_000150;Name=pgaptmp_000150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000150;partial=true;start_range=.,1,,,,,,,
Contig_23_326.039,Protein Homology,CDS,1,371,.,-,0,ID=cds-pgaptmp_000150;Parent=gene-pgaptmp_000150;Name=extdb:pgaptmp_000150;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874858.1;locus_tag=pgaptmp_000150;partial=true;product=adhesin P1;protein_id=extdb:pgaptmp_000150;start_range=.,1;transl_table=4,,,,,,,
Contig_24_106.557,Local,region,1,66276,.,+,.,ID=Contig_24_106.557:1..66276;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6009,,,,,,,,
Contig_24_106.557,.,gene,1,561,.,+,.,ID=gene-pgaptmp_000151;Name=pgaptmp_000151;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000151;partial=true;start_range=.,1,,,,,,,
Contig_24_106.557,Protein Homology,CDS,1,561,.,+,0,ID=cds-pgaptmp_000151;Parent=gene-pgaptmp_000151;Name=extdb:pgaptmp_000151;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874579.1;locus_tag=pgaptmp_000151;partial=true;product=tRNA(Ile)-lysidine synthetase;protein_id=extdb:pgaptmp_000151;start_range=.,1;transl_table=4,,,,,,,
Contig_24_106.557,.,gene,562,1500,.,+,.,ID=gene-pgaptmp_000152;Name=hprK;gbkey=Gene;gene=hprK;gene_biotype=protein_coding;locus_tag=pgaptmp_000152,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,562,1500,.,+,0,ID=cds-pgaptmp_000152;Parent=gene-pgaptmp_000152;Name=extdb:pgaptmp_000152;Ontology_term=GO:0009401,GO:0004674,GO:0016791;gbkey=CDS;gene=hprK;go_function=protein serine/threonine kinase activity|0004674||IEA,phosphatase activity|0016791||IEA;go_process=phosphoenolpyruvate-dependent sugar phosphotransferase system|0009401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325409.1;locus_tag=pgaptmp_000152;product=HPr(Ser) kinase/phosphatase;protein_id=extdb:pgaptmp_000152;transl_table=4,,,,,
Contig_24_106.557,.,gene,1490,2659,.,+,.,ID=gene-pgaptmp_000153;Name=lgt;gbkey=Gene;gene=lgt;gene_biotype=protein_coding;locus_tag=pgaptmp_000153,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,1490,2659,.,+,0,ID=cds-pgaptmp_000153;Parent=gene-pgaptmp_000153;Name=extdb:pgaptmp_000153;Ontology_term=GO:0009249,GO:0008961,GO:0016021;gbkey=CDS;gene=lgt;go_component=integral component of membrane|0016021||IEA;go_function=phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity|0008961||IEA;go_process=protein lipoylation|0009249||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874581.1;locus_tag=pgaptmp_000153;product=prolipoprotein diacylglyceryl transferase;protein_id=extdb:pgaptmp_000153;transl_table=4,,,,,,
Contig_24_106.557,.,gene,2688,3107,.,+,.,ID=gene-pgaptmp_000154;Name=rpsL;gbkey=Gene;gene=rpsL;gene_biotype=protein_coding;locus_tag=pgaptmp_000154,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,2688,3107,.,+,0,ID=cds-pgaptmp_000154;Parent=gene-pgaptmp_000154;Name=extdb:pgaptmp_000154;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsL;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874582.1;locus_tag=pgaptmp_000154;product=30S ribosomal protein S12;protein_id=extdb:pgaptmp_000154;transl_table=4,,,,
Contig_24_106.557,.,gene,3161,3628,.,+,.,ID=gene-pgaptmp_000155;Name=rpsG;gbkey=Gene;gene=rpsG;gene_biotype=protein_coding;locus_tag=pgaptmp_000155,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,3161,3628,.,+,0,ID=cds-pgaptmp_000155;Parent=gene-pgaptmp_000155;Name=extdb:pgaptmp_000155;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsG;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004026103.1;locus_tag=pgaptmp_000155;product=30S ribosomal protein S7;protein_id=extdb:pgaptmp_000155;transl_table=4,,,,
Contig_24_106.557,.,gene,3651,5717,.,+,.,ID=gene-pgaptmp_000156;Name=fusA;gbkey=Gene;gene=fusA;gene_biotype=protein_coding;locus_tag=pgaptmp_000156,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,3651,5717,.,+,0,ID=cds-pgaptmp_000156;Parent=gene-pgaptmp_000156;Name=extdb:pgaptmp_000156;Ontology_term=GO:0006414,GO:0003746;gbkey=CDS;gene=fusA;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874584.1;locus_tag=pgaptmp_000156;product=elongation factor G;protein_id=extdb:pgaptmp_000156;transl_table=4,,,,,,,
Contig_24_106.557,.,gene,5774,6421,.,+,.,ID=gene-pgaptmp_000157;Name=rpsF;gbkey=Gene;gene=rpsF;gene_biotype=protein_coding;locus_tag=pgaptmp_000157,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,5774,6421,.,+,0,ID=cds-pgaptmp_000157;Parent=gene-pgaptmp_000157;Name=extdb:pgaptmp_000157;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsF;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874585.1;locus_tag=pgaptmp_000157;product=30S ribosomal protein S6;protein_id=extdb:pgaptmp_000157;transl_table=4,,,,
Contig_24_106.557,.,gene,6421,6921,.,+,.,ID=gene-pgaptmp_000158;Name=pgaptmp_000158;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000158,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,6421,6921,.,+,0,ID=cds-pgaptmp_000158;Parent=gene-pgaptmp_000158;Name=extdb:pgaptmp_000158;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874586.1;locus_tag=pgaptmp_000158;product=single-stranded DNA-binding protein;protein_id=extdb:pgaptmp_000158;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,6911,7225,.,+,.,ID=gene-pgaptmp_000159;Name=rpsR;gbkey=Gene;gene=rpsR;gene_biotype=protein_coding;locus_tag=pgaptmp_000159,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,6911,7225,.,+,0,ID=cds-pgaptmp_000159;Parent=gene-pgaptmp_000159;Name=extdb:pgaptmp_000159;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsR;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874587.1;locus_tag=pgaptmp_000159;product=30S ribosomal protein S18;protein_id=extdb:pgaptmp_000159;transl_table=4,,,,
Contig_24_106.557,.,gene,7228,7677,.,+,.,ID=gene-pgaptmp_000160;Name=rplI;gbkey=Gene;gene=rplI;gene_biotype=protein_coding;locus_tag=pgaptmp_000160,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,7228,7677,.,+,0,ID=cds-pgaptmp_000160;Parent=gene-pgaptmp_000160;Name=extdb:pgaptmp_000160;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplI;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874588.1;locus_tag=pgaptmp_000160;product=50S ribosomal protein L9;protein_id=extdb:pgaptmp_000160;transl_table=4,,,,
Contig_24_106.557,.,gene,7664,9085,.,+,.,ID=gene-pgaptmp_000161;Name=pgaptmp_000161;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000161,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,7664,9085,.,+,0,ID=cds-pgaptmp_000161;Parent=gene-pgaptmp_000161;Name=extdb:pgaptmp_000161;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532949.1;locus_tag=pgaptmp_000161;product=replicative DNA helicase;protein_id=extdb:pgaptmp_000161;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,9089,10453,.,+,.,ID=gene-pgaptmp_000162;Name=pgaptmp_000162;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000162,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,9089,10453,.,+,0,ID=cds-pgaptmp_000162;Parent=gene-pgaptmp_000162;Name=extdb:pgaptmp_000162;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874590.1;locus_tag=pgaptmp_000162;product=hypothetical protein;protein_id=extdb:pgaptmp_000162;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,10533,12434,.,+,.,ID=gene-pgaptmp_000163;Name=pgaptmp_000163;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000163,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,10533,12434,.,+,0,ID=cds-pgaptmp_000163;Parent=gene-pgaptmp_000163;Name=extdb:pgaptmp_000163;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574914.1;locus_tag=pgaptmp_000163;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000163;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,12459,13181,.,+,.,ID=gene-pgaptmp_000164;Name=ung;gbkey=Gene;gene=ung;gene_biotype=protein_coding;locus_tag=pgaptmp_000164,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,12459,13181,.,+,0,ID=cds-pgaptmp_000164;Parent=gene-pgaptmp_000164;Name=extdb:pgaptmp_000164;Ontology_term=GO:0006284,GO:0004844,GO:0005737;gbkey=CDS;gene=ung;go_component=cytoplasm|0005737||IEA;go_function=uracil DNA N-glycosylase activity|0004844||IEA;go_process=base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874592.1;locus_tag=pgaptmp_000164;product=uracil-DNA glycosylase;protein_id=extdb:pgaptmp_000164;transl_table=4,,,,,,
Contig_24_106.557,.,gene,13379,14818,.,+,.,ID=gene-pgaptmp_000165;Name=gatC;gbkey=Gene;gene=gatC;gene_biotype=protein_coding;locus_tag=pgaptmp_000165,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,13379,14818,.,+,0,ID=cds-pgaptmp_000165;Parent=gene-pgaptmp_000165;Name=extdb:pgaptmp_000165;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatC;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874593.1;locus_tag=pgaptmp_000165;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC;protein_id=extdb:pgaptmp_000165;transl_table=4,,,,,,
Contig_24_106.557,.,gene,14821,16257,.,+,.,ID=gene-pgaptmp_000166;Name=gatA;gbkey=Gene;gene=gatA;gene_biotype=protein_coding;locus_tag=pgaptmp_000166,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,14821,16257,.,+,0,ID=cds-pgaptmp_000166;Parent=gene-pgaptmp_000166;Name=extdb:pgaptmp_000166;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatA;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874594.1;locus_tag=pgaptmp_000166;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA;protein_id=extdb:pgaptmp_000166;transl_table=4,,,,,,
Contig_24_106.557,.,gene,16250,17683,.,+,.,ID=gene-pgaptmp_000167;Name=gatB;gbkey=Gene;gene=gatB;gene_biotype=protein_coding;locus_tag=pgaptmp_000167,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,16250,17683,.,+,0,ID=cds-pgaptmp_000167;Parent=gene-pgaptmp_000167;Name=extdb:pgaptmp_000167;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatB;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885658.1;locus_tag=pgaptmp_000167;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB;protein_id=extdb:pgaptmp_000167;transl_table=4,,,,,,
Contig_24_106.557,.,gene,17658,18326,.,+,.,ID=gene-pgaptmp_000168;Name=pgaptmp_000168;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000168,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,17658,18326,.,+,0,ID=cds-pgaptmp_000168;Parent=gene-pgaptmp_000168;Name=extdb:pgaptmp_000168;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874596.1;locus_tag=pgaptmp_000168;product=GntR family transcriptional regulator;protein_id=extdb:pgaptmp_000168;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,18319,19266,.,+,.,ID=gene-pgaptmp_000169;Name=trxB;gbkey=Gene;gene=trxB;gene_biotype=protein_coding;locus_tag=pgaptmp_000169,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,18319,19266,.,+,0,ID=cds-pgaptmp_000169;Parent=gene-pgaptmp_000169;Name=extdb:pgaptmp_000169;Ontology_term=GO:0004791;gbkey=CDS;gene=trxB;go_function=thioredoxin-disulfide reductase activity|0004791||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325415.1;locus_tag=pgaptmp_000169;product=thioredoxin-disulfide reductase;protein_id=extdb:pgaptmp_000169;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,19256,20098,.,+,.,ID=gene-pgaptmp_000170;Name=whiA;gbkey=Gene;gene=whiA;gene_biotype=protein_coding;locus_tag=pgaptmp_000170,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,19256,20098,.,+,0,ID=cds-pgaptmp_000170;Parent=gene-pgaptmp_000170;Name=extdb:pgaptmp_000170;Ontology_term=GO:0043937,GO:0003677;gbkey=CDS;gene=whiA;go_function=DNA binding|0003677||IEA;go_process=regulation of sporulation|0043937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874598.1;locus_tag=pgaptmp_000170;product=DNA-binding protein WhiA;protein_id=extdb:pgaptmp_000170;transl_table=4,,,,,,,
Contig_24_106.557,.,gene,20131,20361,.,+,.,ID=gene-pgaptmp_000171;Name=secG;gbkey=Gene;gene=secG;gene_biotype=protein_coding;locus_tag=pgaptmp_000171,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,20131,20361,.,+,0,ID=cds-pgaptmp_000171;Parent=gene-pgaptmp_000171;Name=extdb:pgaptmp_000171;Ontology_term=GO:0043952,GO:0015450,GO:0005887;gbkey=CDS;gene=secG;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874599.1;locus_tag=pgaptmp_000171;product=preprotein translocase subunit SecG;protein_id=extdb:pgaptmp_000171;transl_table=4,,,,,,
Contig_24_106.557,.,gene,20372,22552,.,+,.,ID=gene-pgaptmp_000172;Name=rnr;gbkey=Gene;gene=rnr;gene_biotype=protein_coding;locus_tag=pgaptmp_000172,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,20372,22552,.,+,0,ID=cds-pgaptmp_000172;Parent=gene-pgaptmp_000172;Name=extdb:pgaptmp_000172;Ontology_term=GO:0006401,GO:0008997;gbkey=CDS;gene=rnr;go_function=ribonuclease R activity|0008997||IEA;go_process=RNA catabolic process|0006401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874600.1;locus_tag=pgaptmp_000172;product=ribonuclease R;protein_id=extdb:pgaptmp_000172;transl_table=4,,,,,,,
Contig_24_106.557,.,gene,22552,23160,.,+,.,ID=gene-pgaptmp_000173;Name=cdaM;gbkey=Gene;gene=cdaM;gene_biotype=protein_coding;locus_tag=pgaptmp_000173,,,,,,,,
Contig_24_106.557,Protein Homology,CDS,22552,23160,.,+,0,ID=cds-pgaptmp_000173;Parent=gene-pgaptmp_000173;Name=extdb:pgaptmp_000173;gbkey=CDS;gene=cdaM;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874601.1;locus_tag=pgaptmp_000173;product=diadenylate cyclase CdaM;protein_id=extdb:pgaptmp_000173;transl_table=4,,,,,,,,
Contig_24_106.557,.,gene,23129,23710,.,-,.,ID=gene-pgaptmp_000174;Name=def;gbkey=Gene;gene=def;gene_biotype=protein_coding;locus_tag=pgaptmp_000174,,,,,,,,
